Timestamp [ms],CPU usage [MHZ]
2013-08-13 18:00:55,10755.974382560002
2013-08-13 18:05:55,10205.886465280002
2013-08-13 18:10:55,11128.551659866667
2013-08-13 18:15:55,11073.933001413334
2013-08-13 18:20:55,10988.10368098667
2013-08-13 18:25:55,10137.613142213331
2013-08-13 18:30:55,10906.175693306666
2013-08-13 18:35:55,11126.600993493334
2013-08-13 18:40:55,11079.088333971433
2013-08-13 18:45:55,10978.35034912
2013-08-13 18:50:55,10207.837131653332
2013-08-13 18:55:55,11079.785000533331
2013-08-13 19:00:55,11105.143663386669
2013-08-13 19:05:55,11046.623672186666
2013-08-13 19:10:55,10925.68235704
2013-08-13 19:15:55,9965.954501360002
2013-08-13 19:20:55,10964.695684506669
2013-08-13 19:25:55,10949.09035352
2013-08-13 19:30:55,10923.73169066667
2013-08-13 19:35:55,10849.60636848
2013-08-13 19:40:56,10114.205145733333
2013-08-13 19:45:56,10861.31036672
2013-08-13 19:50:56,10923.73169066667
2013-08-13 19:55:56,10941.148354714289
2013-08-13 20:00:56,10892.521028693334
2013-08-13 20:05:56,10116.155812106668
2013-08-13 20:10:56,185.3133054666667
2013-08-13 20:15:56,73.149989
2013-08-13 20:20:56,71.05998931428573
2013-08-13 20:25:56,79.97732130666667
2013-08-13 20:30:56,62.42132394666667
2013-08-13 20:35:56,58.51999120000001
2013-08-13 20:40:56,72.17465581333335
2013-08-13 20:45:56,64.78999025714285
2013-08-13 20:50:56,64.78999025714285
2013-08-13 20:55:56,73.149989
2013-08-13 21:00:56,68.27332306666668
2013-08-13 21:05:56,72.17465581333335
2013-08-13 21:10:56,68.27332306666668
2013-08-13 21:15:56,73.149989
2013-08-13 21:20:56,64.78999025714285
2013-08-13 21:25:56,81.50998774285715
2013-08-13 21:30:56,66.87998994285715
2013-08-13 21:35:56,60.60999088571428
2013-08-13 21:40:56,68.27332306666668
2013-08-13 21:45:56,74.12532218666666
2013-08-13 21:50:56,85.82932042666667
2013-08-13 21:55:56,74.12532218666666
2013-08-13 22:00:56,76.07598856
2013-08-13 22:05:56,62.42132394666667
2013-08-13 22:10:56,66.87998994285715
2013-08-13 22:15:56,79.41998805714286
2013-08-13 22:20:56,66.32265669333334
2013-08-13 22:25:56,81.50998774285715
2013-08-13 22:30:56,81.50998774285715
2013-08-13 22:35:56,73.149989
2013-08-13 22:40:56,66.32265669333334
2013-08-13 22:45:56,76.07598856
2013-08-13 22:50:56,72.17465581333335
2013-08-13 22:55:56,66.32265669333334
2013-08-13 23:00:56,72.17465581333335
2013-08-13 23:05:56,62.42132394666667
2013-08-13 23:10:56,64.37199032000001
2013-08-13 23:15:56,72.17465581333335
2013-08-13 23:20:56,62.42132394666667
2013-08-13 23:25:56,70.22398944000001
2013-08-13 23:30:56,70.22398944000001
2013-08-13 23:35:56,64.37199032000001
2013-08-13 23:40:56,66.32265669333334
2013-08-13 23:45:56,76.07598856
2013-08-13 23:50:56,74.12532218666666
2013-08-13 23:55:56,62.42132394666667
2013-08-14 00:00:56,76.07598856
2013-08-14 00:05:56,66.32265669333334
2013-08-14 00:10:56,62.42132394666667
2013-08-14 00:15:56,74.12532218666666
2013-08-14 00:20:56,68.27332306666668
2013-08-14 00:25:56,62.42132394666667
2013-08-14 00:30:56,64.37199032000001
2013-08-14 00:35:57,64.37199032000001
2013-08-14 00:40:57,64.37199032000001
2013-08-14 00:45:57,78.02665493333335
2013-08-14 00:50:57,68.27332306666668
2013-08-14 00:55:57,58.51999120000001
2013-08-14 01:00:57,72.17465581333335
2013-08-14 01:05:57,68.27332306666668
2013-08-14 01:10:57,60.47065757333333
2013-08-14 01:15:57,76.07598856
2013-08-14 01:20:57,74.12532218666666
2013-08-14 01:25:57,58.51999120000001
2013-08-14 01:30:57,72.17465581333335
2013-08-14 01:35:57,64.37199032000001
2013-08-14 01:40:57,58.51999120000001
2013-08-14 01:45:57,68.27332306666668
2013-08-14 01:50:57,72.17465581333335
2013-08-14 01:55:57,64.37199032000001
2013-08-14 02:00:57,68.27332306666668
2013-08-14 02:05:57,66.32265669333334
2013-08-14 02:10:57,62.42132394666667
2013-08-14 02:15:57,72.17465581333335
2013-08-14 02:20:57,74.12532218666666
2013-08-14 02:25:57,62.42132394666667
2013-08-14 02:30:57,66.32265669333334
2013-08-14 02:35:57,68.27332306666668
2013-08-14 02:40:57,62.42132394666667
2013-08-14 02:45:57,68.27332306666668
2013-08-14 02:50:57,74.12532218666666
2013-08-14 02:55:57,64.37199032000001
2013-08-14 03:00:57,72.17465581333335
2013-08-14 03:05:58,78.02665493333335
2013-08-14 03:10:58,72.17465581333335
2013-08-14 03:15:58,74.12532218666666
2013-08-14 03:20:58,81.92798768
2013-08-14 03:25:58,68.27332306666668
2013-08-14 03:30:58,64.37199032000001
2013-08-14 03:35:58,70.22398944000001
2013-08-14 03:40:58,68.27332306666668
2013-08-14 03:45:58,76.07598856
2013-08-14 03:50:58,74.12532218666666
2013-08-14 03:55:58,66.32265669333334
2013-08-14 04:00:58,62.42132394666667
2013-08-14 04:05:58,64.37199032000001
2013-08-14 04:10:58,72.17465581333335
2013-08-14 04:15:58,64.37199032000001
2013-08-14 04:20:58,74.12532218666666
2013-08-14 04:25:58,66.32265669333334
2013-08-14 04:30:58,58.51999120000001
2013-08-14 04:35:58,72.17465581333335
2013-08-14 04:40:58,72.17465581333335
2013-08-14 04:45:58,66.32265669333334
2013-08-14 04:50:58,74.12532218666666
2013-08-14 04:55:58,76.07598856
2013-08-14 05:00:58,60.47065757333333
2013-08-14 05:05:58,68.27332306666668
2013-08-14 05:10:58,79.97732130666667
2013-08-14 05:15:59,66.32265669333334
2013-08-14 05:20:59,70.22398944000001
2013-08-14 05:25:59,70.22398944000001
2013-08-14 05:30:59,64.37199032000001
2013-08-14 05:35:59,193.11597096000003
2013-08-14 05:40:59,10233.195794506668
2013-08-14 05:45:59,11089.5383324
2013-08-14 05:50:59,11044.673005813333
2013-08-14 05:55:59,10943.2383544
2013-08-14 06:00:59,10207.837131653332
2013-08-14 06:05:59,11042.72233944
2013-08-14 06:10:59,11023.215675706668
2013-08-14 06:15:59,10974.449016373335
2013-08-14 06:20:58,10660.391730266669
2013-08-14 06:25:58,10465.325092933334
2013-08-14 06:30:58,11040.771673066669
2013-08-14 06:35:58,11023.215675706668
2013-08-14 06:40:58,10890.57036232
2013-08-14 06:45:58,10233.195794506668
2013-08-14 06:50:59,11075.88366778667
2013-08-14 06:55:59,11046.623672186666
2013-08-14 07:00:59,10980.301015493334
2013-08-14 07:05:59,10535.549082373334
2013-08-14 07:10:59,10679.898394000002
2013-08-14 07:15:59,11071.982335040002
2013-08-14 07:20:59,11031.0183412
2013-08-14 07:25:59,10910.077026053332
2013-08-14 07:30:59,10244.899792746668
2013-08-14 07:35:59,11097.340997893332
2013-08-14 07:40:59,11029.067674826669
2013-08-14 07:45:59,10982.25168186667
2013-08-14 07:50:59,10555.05574610667
2013-08-14 07:55:59,10652.589064773332
2013-08-14 08:00:59,11058.327670426666
2013-08-14 08:05:59,11060.278336800002
2013-08-14 08:10:59,10951.041019893331
2013-08-14 08:15:59,5807.133793413334
2013-08-14 08:20:59,87.7799868
2013-08-14 08:25:59,66.32265669333334
2013-08-14 08:30:59,79.97732130666667
2013-08-14 08:35:59,60.47065757333333
2013-08-14 08:40:59,70.22398944000001
2013-08-14 08:45:59,72.17465581333335
2013-08-14 08:50:59,66.32265669333334
2013-08-14 08:55:59,66.32265669333334
2013-08-14 09:00:59,62.42132394666667
2013-08-14 09:05:59,68.27332306666668
2013-08-14 09:10:59,72.17465581333335
2013-08-14 09:15:59,66.32265669333334
2013-08-14 09:20:59,64.37199032000001
2013-08-14 09:25:59,60.47065757333333
2013-08-14 09:30:59,66.32265669333334
2013-08-14 09:35:59,64.37199032000001
2013-08-14 09:41:00,77.32998837142857
2013-08-14 09:46:00,78.02665493333335
2013-08-14 09:51:00,66.32265669333334
2013-08-14 09:56:00,62.42132394666667
2013-08-14 10:01:00,66.32265669333334
2013-08-14 10:06:00,68.27332306666668
2013-08-14 10:11:00,62.42132394666667
2013-08-14 10:16:00,76.07598856
2013-08-14 10:21:00,78.02665493333335
2013-08-14 10:26:00,64.37199032000001
2013-08-14 10:31:00,76.07598856
2013-08-14 10:36:00,66.32265669333334
2013-08-14 10:41:00,64.37199032000001
2013-08-14 10:46:00,68.27332306666668
2013-08-14 10:51:00,74.12532218666666
2013-08-14 10:56:00,60.47065757333333
2013-08-14 11:01:00,62.42132394666667
2013-08-14 11:06:00,70.22398944000001
2013-08-14 11:11:00,58.51999120000001
2013-08-14 11:16:00,83.87865405333334
2013-08-14 11:21:00,68.27332306666668
2013-08-14 11:26:00,58.51999120000001
2013-08-14 11:31:00,64.37199032000001
2013-08-14 11:36:00,70.22398944000001
2013-08-14 11:41:00,64.37199032000001
2013-08-14 11:46:00,68.27332306666668
2013-08-14 11:51:00,70.22398944000001
2013-08-14 11:56:00,60.47065757333333
2013-08-14 12:01:00,62.42132394666667
2013-08-14 12:06:00,70.22398944000001
2013-08-14 12:11:01,62.42132394666667
2013-08-14 12:16:01,70.22398944000001
2013-08-14 12:21:01,64.37199032000001
2013-08-14 12:26:01,66.32265669333334
2013-08-14 12:31:01,62.42132394666667
2013-08-14 12:36:01,68.27332306666668
2013-08-14 12:41:01,64.37199032000001
2013-08-14 12:46:01,66.32265669333334
2013-08-14 12:51:01,83.87865405333334
2013-08-14 12:56:01,64.37199032000001
2013-08-14 13:01:01,58.51999120000001
2013-08-14 13:06:01,74.12532218666666
2013-08-14 13:11:01,68.27332306666668
2013-08-14 13:16:01,66.32265669333334
2013-08-14 13:21:01,64.37199032000001
2013-08-14 13:26:01,66.32265669333334
2013-08-14 13:31:01,60.47065757333333
2013-08-14 13:36:01,68.27332306666668
2013-08-14 13:41:01,72.17465581333335
2013-08-14 13:46:01,64.37199032000001
2013-08-14 13:51:01,79.97732130666667
2013-08-14 13:56:01,62.42132394666667
2013-08-14 14:01:01,62.42132394666667
2013-08-14 14:06:01,68.27332306666668
2013-08-14 14:11:01,70.22398944000001
2013-08-14 14:16:01,64.37199032000001
2013-08-14 14:21:01,70.22398944000001
2013-08-14 14:26:02,72.17465581333335
2013-08-14 14:31:02,58.51999120000001
2013-08-14 14:36:02,76.07598856
2013-08-14 14:41:02,72.17465581333335
2013-08-14 14:46:02,60.47065757333333
2013-08-14 14:51:02,79.97732130666667
2013-08-14 14:56:02,68.27332306666668
2013-08-14 15:01:02,70.22398944000001
2013-08-14 15:06:02,70.22398944000001
2013-08-14 15:11:02,83.87865405333334
2013-08-14 15:16:02,64.37199032000001
2013-08-14 15:21:02,60.47065757333333
2013-08-14 15:26:02,64.37199032000001
2013-08-14 15:31:01,62.42132394666667
2013-08-14 15:36:01,62.42132394666667
2013-08-14 15:41:01,70.22398944000001
2013-08-14 15:46:01,70.22398944000001
2013-08-14 15:51:01,66.32265669333334
2013-08-14 15:56:01,62.42132394666667
2013-08-14 16:01:01,64.37199032000001
2013-08-14 16:06:02,64.37199032000001
2013-08-14 16:11:02,78.02665493333335
2013-08-14 16:16:02,64.37199032000001
2013-08-14 16:21:02,58.51999120000001
2013-08-14 16:26:02,68.27332306666668
2013-08-14 16:31:02,64.37199032000001
2013-08-14 16:36:02,68.27332306666668
2013-08-14 16:41:02,72.17465581333335
2013-08-14 16:46:02,66.32265669333334
2013-08-14 16:51:02,62.42132394666667
2013-08-14 16:56:02,64.37199032000001
2013-08-14 17:01:02,68.27332306666668
2013-08-14 17:06:02,66.32265669333334
2013-08-14 17:11:02,76.07598856
2013-08-14 17:16:02,64.37199032000001
2013-08-14 17:21:02,60.47065757333333
2013-08-14 17:26:02,64.37199032000001
2013-08-14 17:31:02,70.22398944000001
2013-08-14 17:36:02,62.42132394666667
2013-08-14 17:41:02,66.32265669333334
2013-08-14 17:46:02,72.17465581333335
2013-08-14 17:51:02,60.47065757333333
2013-08-14 17:56:02,64.37199032000001
2013-08-14 18:01:03,74.12532218666666
2013-08-14 18:06:03,58.51999120000001
2013-08-14 18:11:03,72.17465581333335
2013-08-14 18:16:03,66.32265669333334
2013-08-14 18:21:03,66.32265669333334
2013-08-14 18:26:03,62.42132394666667
2013-08-14 18:31:03,72.17465581333335
2013-08-14 18:36:03,62.42132394666667
2013-08-14 18:41:03,60.47065757333333
2013-08-14 18:46:03,72.17465581333335
2013-08-14 18:51:03,62.42132394666667
2013-08-14 18:56:03,58.51999120000001
2013-08-14 19:01:03,64.37199032000001
2013-08-14 19:06:03,62.42132394666667
2013-08-14 19:11:03,68.27332306666668
2013-08-14 19:16:03,62.42132394666667
2013-08-14 19:21:03,117.0399824
2013-08-14 19:26:03,58.51999120000001
2013-08-14 19:31:03,72.17465581333335
2013-08-14 19:36:03,76.07598856
2013-08-14 19:41:03,64.37199032000001
2013-08-14 19:46:03,72.17465581333335
2013-08-14 19:51:03,64.37199032000001
2013-08-14 19:56:03,64.37199032000001
2013-08-14 20:01:03,74.12532218666666
2013-08-14 20:06:03,68.27332306666668
2013-08-14 20:11:04,62.42132394666667
2013-08-14 20:16:04,64.37199032000001
2013-08-14 20:21:04,64.37199032000001
2013-08-14 20:26:04,58.51999120000001
2013-08-14 20:31:04,74.12532218666666
2013-08-14 20:36:04,70.22398944000001
2013-08-14 20:41:04,78.02665493333335
2013-08-14 20:46:04,83.87865405333334
2013-08-14 20:51:04,68.27332306666668
2013-08-14 20:56:04,58.51999120000001
2013-08-14 21:01:04,68.27332306666668
2013-08-14 21:06:04,78.02665493333335
2013-08-14 21:11:04,78.02665493333335
2013-08-14 21:16:04,70.22398944000001
2013-08-14 21:21:04,81.92798768
